"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Abundance Ratio 44 DMSO  40 DMSO"	"Abundance Ratio 44 sema  40 sema"	"Abundance Ratio 47 DMSO  40 DMSO"	"Abundance Ratio 47 sema  40 sema"	"Abundance Ratio 51 DMSO  40 DMSO"	"Abundance Ratio 51 sema  40 sema"	"Abundance Ratio 55 DMSO  40 DMSO"	"Abundance Ratio 55 sema  40 sema"	"Abundance Ratio 58 DMSO  40 DMSO"	"Abundance Ratio 58 sema  40 sema"	"Abundance Ratio 60 DMSO  40 DMSO"	"Abundance Ratio 60 sema  40 sema"	"Abundance Ratio 63 DMSO  40 DMSO"	"Abundance Ratio 63 sema  40 sema"	"Abundance Ratio 66 DMSO  40 DMSO"	"Abundance Ratio 66 sema  40 sema"	"Abundance Ratio 70 DMSO  40 DMSO"	"Abundance Ratio 70 sema  40 sema"	"Abundances Grouped 40 DMSO"	"Abundances Grouped 40 sema"	"Abundances Grouped 44 DMSO"	"Abundances Grouped 44 sema"	"Abundances Grouped 47 DMSO"	"Abundances Grouped 47 sema"	"Abundances Grouped 51 DMSO"	"Abundances Grouped 51 sema"	"Abundances Grouped 55 DMSO"	"Abundances Grouped 55 sema"	"Abundances Grouped 58 DMSO"	"Abundances Grouped 58 sema"	"Abundances Grouped 60 DMSO"	"Abundances Grouped 60 sema"	"Abundances Grouped 63 DMSO"	"Abundances Grouped 63 sema"	"Abundances Grouped 66 DMSO"	"Abundances Grouped 66 sema"	"Abundances Grouped 70 DMSO"	"Abundances Grouped 70 sema"	"Found in Sample in S1 F1 126 Sample 40 DMSO"	"Found in Sample in S2 F2 126 Sample 40 sema"	"Found in Sample in S4 F1 127C Sample 44 DMSO"	"Found in Sample in S13 F2 127C Sample 44 sema"	"Found in Sample in S6 F1 128C Sample 47 DMSO"	"Found in Sample in S15 F2 128C Sample 47 sema"	"Found in Sample in S8 F1 129C Sample 51 DMSO"	"Found in Sample in S17 F2 129C Sample 51 sema"	"Found in Sample in S10 F1 130C Sample 55 DMSO"	"Found in Sample in S19 F2 130C Sample 55 sema"	"Found in Sample in S3 F1 127N Sample 58 DMSO"	"Found in Sample in S12 F2 127N Sample 58 sema"	"Found in Sample in S5 F1 128N Sample 60 DMSO"	"Found in Sample in S14 F2 128N Sample 60 sema"	"Found in Sample in S7 F1 129N Sample 63 DMSO"	"Found in Sample in S16 F2 129N Sample 63 sema"	"Found in Sample in S9 F1 130N Sample 66 DMSO"	"Found in Sample in S18 F2 130N Sample 66 sema"	"Found in Sample in S11 F1 131 Sample 70 DMSO"	"Found in Sample in S20 F2 131 Sample 70 sema"	"Number of Protein Groups"	"Modifications"
"-4212416213175831049"	"False"	"High"	"IsMasterProtein"	"P17445"	"Betaine aldehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=betB PE=1 SV=3 UPId=UP000000625 PPId=UP000000625"	"0.000"	"72.796"	"43"	"15"	"25"	"13"	"490"	"52.9"	"5.31"	"55.00"	"15"	"0.893"	"0.904"	"0.807"	"0.785"	"0.524"	"0.548"	"0.377"	"0.345"	"0.202"	"0.125"	"0.140"	"0.111"	"0.142"	"0.080"	"0.112"	"0.043"	"0.129"	"0.068"	"402.4"	"539.0"	"359.4"	"487.2"	"324.8"	"423.3"	"210.8"	"295.3"	"151.9"	"186.2"	"81.4"	"67.5"	"56.1"	"59.6"	"57.2"	"43.0"	"44.9"	"23.0"	"51.8"	"36.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C353]"
"-8409970531750043169"	"False"	"High"	"IsMasterProtein"	"P0A7K6"	"50S ribosomal protein L19 OS=Escherichia coli (strain K12) OX=83333 GN=rplS PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"72.732"	"68"	"9"	"162"	"9"	"115"	"13.1"	"10.62"	"380.55"	"9"	"1.041"	"1.037"	"0.992"	"1.004"	"0.810"	"0.820"	"0.788"	"0.796"	"0.537"	"0.553"	"0.356"	"0.371"	"0.311"	"0.314"	"0.202"	"0.217"	"0.164"	"0.166"	"9886.8"	"13211.3"	"10291.3"	"13705.1"	"9802.8"	"13261.2"	"8006.3"	"10837.7"	"7795.0"	"10509.9"	"5310.9"	"7312.4"	"3517.1"	"4905.7"	"3072.6"	"4142.9"	"1999.0"	"2860.3"	"1621.9"	"2186.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Phospho [S78; S83; S85]"
"1335119139212330336"	"False"	"High"	"IsMasterProtein"	"P0A786"	"Aspartate carbamoyltransferase catalytic subunit OS=Escherichia coli (strain K12) OX=83333 GN=pyrB PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"72.724"	"45"	"11"	"28"	"11"	"311"	"34.4"	"6.61"	"76.98"	"11"	"0.979"	"0.930"	"0.912"	"0.912"	"0.775"	"0.841"	"0.864"	"0.891"	"0.771"	"0.863"	"0.672"	"0.712"	"0.748"	"0.836"	"0.628"	"0.712"	"0.691"	"0.818"	"573.5"	"768.4"	"561.3"	"714.6"	"523.0"	"700.4"	"444.6"	"646.5"	"495.4"	"684.7"	"442.2"	"662.9"	"385.4"	"547.4"	"428.8"	"642.4"	"360.2"	"547.4"	"396.3"	"628.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1676952390672036314"	"False"	"High"	"IsMasterProtein"	"P0ADW3"	"Inner membrane protein YhcB OS=Escherichia coli (strain K12) OX=83333 GN=yhcB PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"72.169"	"59"	"8"	"61"	"8"	"132"	"15.0"	"5.88"	"193.84"	"8"	"1.064"	"1.018"	"0.944"	"0.911"	"0.801"	"0.796"	"0.836"	"0.845"	"0.759"	"0.787"	"0.651"	"0.643"	"0.749"	"0.748"	"0.612"	"0.602"	"0.716"	"0.721"	"1564.8"	"2695.1"	"1664.7"	"2744.6"	"1477.5"	"2454.7"	"1252.7"	"2145.3"	"1308.0"	"2276.3"	"1187.0"	"2121.0"	"1019.2"	"1733.1"	"1172.2"	"2014.6"	"958.0"	"1623.4"	"1120.0"	"1943.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4919683140308596635"	"False"	"High"	"IsMasterProtein"	"A0A376U417"	"RNA polymerase-associated protein OS=Escherichia coli OX=562 GN=rapA_1 PE=4 SV=1 UPId=UP000254079 PPId=UP000000625"	"0.000"	"71.666"	"47"	"13"	"22"	"1"	"391"	"43.7"	"4.86"	"63.09"	"13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	"Methylthio [C59]"
"-2841799457106450274"	"False"	"High"	"IsMasterProtein"	"P37440"	"Oxidoreductase UcpA OS=Escherichia coli (strain K12) OX=83333 GN=ucpA PE=1 SV=3 UPId=UP000000625 PPId=UP000000625"	"0.000"	"71.643"	"55"	"13"	"35"	"13"	"263"	"27.8"	"5.27"	"84.50"	"13"	"0.890"	"0.879"	"0.806"	"0.797"	"0.528"	"0.517"	"0.269"	"0.243"	"0.081"	"0.079"	"0.050"	"0.052"	"0.032"	"0.045"	"0.010"	"0.045"	"0.038"	"0.048"	"1772.3"	"1746.2"	"1576.6"	"1534.1"	"1429.1"	"1391.8"	"935.1"	"902.4"	"477.5"	"424.9"	"144.4"	"138.6"	"88.6"	"90.6"	"56.8"	"79.4"	"16.5"	"79.1"	"66.5"	"84.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C50; C93; C184]"
"8939410230860306739"	"False"	"High"	"IsMasterProtein"	"P0AEG6"	"Thiol:disulfide interchange protein DsbC OS=Escherichia coli (strain K12) OX=83333 GN=dsbC PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"71.183"	"39"	"7"	"34"	"7"	"236"	"25.6"	"6.79"	"97.58"	"7"	"0.918"	"0.969"	"0.828"	"0.906"	"0.660"	"0.780"	"0.694"	"0.876"	"0.634"	"0.825"	"0.498"	"0.755"	"0.615"	"0.790"	"0.501"	"0.749"	"0.607"	"0.852"	"1112.0"	"899.8"	"1020.8"	"872.0"	"921.3"	"815.3"	"734.0"	"702.2"	"771.3"	"788.3"	"704.9"	"742.7"	"553.3"	"679.4"	"683.4"	"710.7"	"556.8"	"673.6"	"675.3"	"766.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4453458717381525724"	"False"	"High"	"IsMasterProtein"	"P16456"	"Selenide, water dikinase OS=Escherichia coli (strain K12) OX=83333 GN=selD PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"71.006"	"56"	"13"	"29"	"13"	"347"	"36.7"	"5.43"	"76.38"	"13"	"0.833"	"0.875"	"0.694"	"0.756"	"0.302"	"0.345"	"0.174"	"0.226"	"0.110"	"0.154"	"0.096"	"0.122"	"0.091"	"0.138"	"0.070"	"0.101"	"0.067"	"0.108"	"1646.6"	"1776.4"	"1371.7"	"1554.0"	"1143.3"	"1343.5"	"497.0"	"612.1"	"285.8"	"400.6"	"181.5"	"273.3"	"158.2"	"217.1"	"150.0"	"244.7"	"115.1"	"180.1"	"110.3"	"191.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C17; C19; C172; C207; C297]"
"6862012928674479001"	"False"	"High"	"IsMasterProtein"	"P21338"	"Ribonuclease I OS=Escherichia coli (strain K12) OX=83333 GN=rna PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"70.829"	"53"	"11"	"27"	"11"	"268"	"29.6"	"8.57"	"58.60"	"11"	"0.984"	"1.147"	"0.955"	"0.963"	"0.850"	"0.798"	"0.899"	"0.912"	"0.804"	"0.730"	"0.691"	"0.582"	"0.741"	"0.616"	"0.589"	"0.465"	"0.357"	"0.321"	"517.3"	"429.4"	"508.8"	"492.7"	"493.9"	"413.4"	"439.6"	"342.6"	"464.8"	"391.7"	"415.9"	"313.6"	"357.4"	"249.7"	"383.1"	"264.3"	"304.7"	"199.6"	"184.8"	"137.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C103; C120; C159; C220; C257]"
"-3486478206488239007"	"False"	"High"	"IsMasterProtein"	"P25888"	"ATP-dependent RNA helicase RhlE OS=Escherichia coli (strain K12) OX=83333 GN=rhlE PE=1 SV=3 UPId=UP000000625 PPId=UP000000625"	"0.000"	"70.481"	"33"	"12"	"24"	"12"	"454"	"50.0"	"10.05"	"56.60"	"12"	"1.009"	"0.930"	"0.891"	"0.925"	"0.668"	"0.724"	"0.541"	"0.563"	"0.165"	"0.279"	"0.086"	"0.201"	"0.092"	"0.177"	"0.057"	"0.142"	"0.053"	"0.129"	"537.4"	"857.2"	"542.1"	"797.5"	"478.6"	"792.6"	"358.7"	"620.8"	"290.9"	"482.5"	"88.8"	"239.0"	"46.2"	"171.9"	"49.2"	"151.4"	"30.5"	"121.4"	"28.6"	"110.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C350]"
"-4396378071117121588"	"False"	"High"	"IsMasterProtein"	"P18843"	"NH(3)-dependent NAD(+) synthetase OS=Escherichia coli (strain K12) OX=83333 GN=nadE PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"70.362"	"61"	"13"	"31"	"13"	"275"	"30.6"	"5.59"	"64.68"	"13"	"0.834"	"0.794"	"0.381"	"0.402"	"0.118"	"0.176"	"0.061"	"0.113"	"0.036"	"0.068"	"0.034"	"0.065"	"0.035"	"0.067"	"0.031"	"0.033"	"0.029"	"0.062"	"1056.9"	"1313.8"	"881.4"	"1043.3"	"402.5"	"528.8"	"124.4"	"230.8"	"64.8"	"148.5"	"38.4"	"89.8"	"36.3"	"85.5"	"36.6"	"88.6"	"33.1"	"43.2"	"30.9"	"81.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C60; C94]"
"-325310970162565589"	"False"	"High"	"IsMasterProtein"	"P0A6U5"	"Ribosomal RNA small subunit methyltransferase G OS=Escherichia coli (strain K12) OX=83333 GN=rsmG PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"70.321"	"74"	"10"	"27"	"10"	"207"	"23.4"	"6.54"	"80.07"	"10"	"0.886"	"0.933"	"0.918"	"0.931"	"0.736"	"0.860"	"0.831"	"0.875"	"0.793"	"0.885"	"0.672"	"0.747"	"0.721"	"0.768"	"0.596"	"0.629"	"0.492"	"0.506"	"464.1"	"461.7"	"411.4"	"431.0"	"426.2"	"429.7"	"341.8"	"397.0"	"385.6"	"404.0"	"367.9"	"408.6"	"312.0"	"345.0"	"334.9"	"354.8"	"276.8"	"290.3"	"228.6"	"233.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C151]"
"-7515596961109882695"	"False"	"High"	"IsMasterProtein"	"P52647"	"Probable pyruvate-flavodoxin oxidoreductase OS=Escherichia coli (strain K12) OX=83333 GN=ydbK PE=3 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"70.254"	"21"	"20"	"29"	"20"	"1174"	"128.7"	"5.78"	"55.82"	"20"	"0.772"	"0.761"	"0.491"	"0.546"	"0.289"	"0.329"	"0.200"	"0.257"	"0.104"	"0.172"	"0.105"	"0.137"	"0.096"	"0.137"	"0.105"	"0.106"	"0.091"	"0.117"	"605.8"	"433.0"	"468.0"	"329.7"	"297.4"	"236.2"	"174.9"	"142.3"	"121.3"	"111.1"	"62.9"	"74.7"	"63.8"	"59.3"	"58.3"	"59.3"	"63.8"	"46.1"	"54.9"	"50.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C489]"
"-5369650422724558687"	"False"	"High"	"IsMasterProtein"	"P0AA43"	"Ribosomal small subunit pseudouridine synthase A OS=Escherichia coli (strain K12) OX=83333 GN=rsuA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"70.228"	"66"	"10"	"34"	"10"	"231"	"25.8"	"6.18"	"87.35"	"10"	"0.910"	"0.931"	"0.850"	"0.870"	"0.627"	"0.726"	"0.564"	"0.639"	"0.315"	"0.329"	"0.106"	"0.113"	"0.069"	"0.041"	"0.046"	"0.017"	"0.068"	"0.058"	"1950.4"	"1808.4"	"1775.1"	"1683.0"	"1658.8"	"1572.7"	"1221.9"	"1313.0"	"1100.5"	"1155.7"	"613.6"	"594.3"	"206.9"	"203.7"	"134.5"	"74.4"	"88.8"	"30.5"	"133.1"	"104.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-943693804379737461"	"False"	"High"	"IsMasterProtein"	"P08142"	"Acetolactate synthase isozyme 1 large subunit OS=Escherichia coli (strain K12) OX=83333 GN=ilvB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"70.134"	"26"	"10"	"28"	"10"	"562"	"60.4"	"5.50"	"97.84"	"10"	"0.925"	"0.918"	"0.737"	"0.806"	"0.496"	"0.554"	"0.444"	"0.478"	"0.252"	"0.329"	"0.190"	"0.265"	"0.139"	"0.221"	"0.072"	"0.163"	"0.075"	"0.134"	"598.5"	"945.4"	"553.4"	"868.1"	"441.0"	"761.6"	"296.8"	"523.8"	"265.6"	"452.1"	"150.9"	"310.9"	"113.5"	"250.9"	"83.0"	"208.8"	"43.2"	"153.7"	"45.0"	"126.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C298; C359]"
"2145023150753782625"	"False"	"High"	"IsMasterProtein"	"P0AGJ5"	"Uncharacterized tRNA/rRNA methyltransferase YfiF OS=Escherichia coli (strain K12) OX=83333 GN=yfiF PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"70.027"	"46"	"12"	"39"	"12"	"345"	"37.8"	"8.78"	"98.78"	"12"	"0.970"	"0.975"	"0.965"	"0.957"	"0.898"	"0.844"	"0.782"	"0.750"	"0.458"	"0.443"	"0.291"	"0.249"	"0.181"	"0.174"	"0.121"	"0.080"	"0.105"	"0.104"	"1068.2"	"1454.9"	"1035.7"	"1418.8"	"1031.2"	"1392.9"	"958.8"	"1227.9"	"835.7"	"1091.6"	"488.8"	"644.6"	"310.6"	"362.6"	"192.9"	"253.7"	"129.1"	"116.3"	"112.0"	"151.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C116; C175; C218]"
"2727189403137879655"	"False"	"High"	"IsMasterProtein"	"P38489"	"Oxygen-insensitive NAD(P)H nitroreductase OS=Escherichia coli (strain K12) OX=83333 GN=nfsB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"69.929"	"62"	"13"	"31"	"13"	"217"	"23.9"	"6.23"	"84.70"	"13"	"0.926"	"0.981"	"0.707"	"0.714"	"0.398"	"0.375"	"0.272"	"0.219"	"0.137"	"0.096"	"0.101"	"0.066"	"0.106"	"0.060"	"0.077"	"0.024"	"0.098"	"0.046"	"2514.2"	"1632.9"	"2327.2"	"1601.7"	"1778.2"	"1166.3"	"1000.0"	"613.1"	"684.6"	"357.8"	"344.8"	"156.2"	"255.0"	"107.8"	"266.4"	"98.4"	"194.6"	"39.0"	"246.0"	"75.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C85]"
"-5417488364178973721"	"False"	"High"	"IsMasterProtein"	"A0A376DKL4"	"Putative GTP-binding protein OS=Escherichia coli OX=562 GN=ydgA_1 PE=4 SV=1 UPId=UP000254647 PPId=UP000000625"	"0.000"	"69.855"	"72"	"6"	"23"	"1"	"132"	"14.3"	"9.28"	"46.48"	"6"	"0.662"	"1.261"	"0.927"	"0.729"	"0.812"	"1.033"	"0.782"	"1.017"	"0.988"	"0.739"	"0.812"	"0.572"	"0.660"	"0.657"	"0.367"	"0.382"	"0.236"	"0.146"	"17.6"	"16.8"	"11.6"	"21.2"	"16.3"	"12.2"	"14.3"	"17.3"	"13.7"	"17.1"	"17.3"	"12.4"	"14.3"	"9.6"	"11.6"	"11.0"	"6.4"	"6.4"	"4.1"	"2.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3116962635985438380"	"False"	"High"	"IsMasterProtein"	"P22564"	"Non-specific ribonucleoside hydrolase RihC OS=Escherichia coli (strain K12) OX=83333 GN=rihC PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"69.848"	"41"	"8"	"22"	"8"	"304"	"32.5"	"5.44"	"70.36"	"8"	"0.983"	"0.971"	"0.911"	"0.895"	"0.820"	"0.750"	"0.934"	"0.833"	"0.831"	"0.744"	"0.760"	"0.593"	"0.774"	"0.709"	"0.703"	"0.529"	"0.627"	"0.697"	"718.3"	"319.6"	"706.4"	"310.3"	"654.6"	"286.1"	"589.1"	"239.6"	"671.0"	"266.2"	"597.2"	"237.7"	"545.9"	"189.5"	"555.9"	"226.5"	"505.0"	"169.0"	"450.4"	"222.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C158; C175]"
"-2504599955000943868"	"False"	"High"	"IsMasterProtein"	"A0A484Y748"	"50S ribosomal protein L5 OS=Escherichia coli OX=562 GN=rplE_2 PE=3 SV=1 UPId=UP000372890 PPId=UP000000625"	"0.000"	"69.708"	"59"	"10"	"54"	"2"	"149"	"16.4"	"9.47"	"129.93"	"10"	"0.740"	"0.704"	"0.675"	"0.657"	"0.338"	"0.308"	"0.150"	"0.141"	"0.082"	"0.088"	"0.067"	"0.066"	"0.075"	"0.055"	"0.051"	"0.042"	"0.087"	"0.060"	"627.8"	"607.6"	"464.8"	"427.5"	"423.8"	"399.4"	"212.4"	"187.4"	"94.1"	"85.4"	"51.8"	"53.6"	"41.9"	"39.9"	"47.1"	"33.6"	"31.8"	"25.3"	"54.7"	"36.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C50]"
"-1743382266492703634"	"False"	"High"	"IsMasterProtein"	"P05707"	"Sorbitol-6-phosphate 2-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=srlD PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"69.682"	"59"	"11"	"42"	"11"	"259"	"27.8"	"6.33"	"115.68"	"11"	"0.907"	"0.913"	"0.889"	"0.882"	"0.699"	"0.690"	"0.379"	"0.373"	"0.111"	"0.064"	"0.106"	"0.065"	"0.117"	"0.061"	"0.101"	"0.051"	"0.103"	"0.056"	"1087.0"	"1860.1"	"986.3"	"1698.3"	"966.1"	"1640.6"	"760.0"	"1283.8"	"411.7"	"693.3"	"120.7"	"119.3"	"115.5"	"121.2"	"127.1"	"113.1"	"109.7"	"94.8"	"111.8"	"103.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C19; C225; C245]"
"6901508197098930699"	"False"	"High"	"IsMasterProtein"	"A0A377DBK3"	"50S ribosomal protein L3 OS=Escherichia coli OX=562 GN=rplC PE=3 SV=1 UPId=UP000254174 PPId=UP000000625"	"0.000"	"69.679"	"63"	"10"	"265"	"1"	"141"	"15.2"	"9.99"	"584.30"	"10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"1"	"Phospho [S80]"
"5351759835429436586"	"False"	"High"	"IsMasterProtein"	"P0A746"	"Peptide methionine sulfoxide reductase MsrB OS=Escherichia coli (strain K12) OX=83333 GN=msrB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"69.626"	"73"	"6"	"28"	"6"	"137"	"15.4"	"5.94"	"75.69"	"6"	"0.996"	"1.048"	"0.971"	"0.998"	"0.797"	"0.887"	"0.929"	"0.970"	"0.888"	"0.865"	"0.737"	"0.731"	"0.828"	"0.868"	"0.677"	"0.721"	"0.922"	"0.975"	"689.7"	"1064.6"	"686.9"	"1116.0"	"669.5"	"1062.8"	"549.9"	"944.2"	"641.0"	"1032.6"	"612.4"	"921.2"	"508.4"	"778.1"	"571.0"	"924.5"	"466.9"	"767.6"	"636.3"	"1038.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C46; C49; C64; C95; C98; C118]"
"6504835600975460793"	"False"	"High"	"IsMasterProtein"	"P26646"	"Probable acrylyl-CoA reductase AcuI OS=Escherichia coli (strain K12) OX=83333 GN=acuI PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"68.695"	"45"	"10"	"20"	"10"	"324"	"34.7"	"5.91"	"67.29"	"10"	"0.838"	"0.913"	"0.785"	"0.747"	"0.538"	"0.472"	"0.243"	"0.272"	"0.126"	"0.137"	"0.128"	"0.119"	"0.111"	"0.113"	"0.123"	"0.075"	"0.092"	"0.108"	"1060.2"	"751.6"	"888.4"	"686.1"	"832.3"	"561.1"	"570.2"	"355.0"	"257.7"	"204.5"	"133.6"	"103.1"	"135.6"	"89.6"	"117.4"	"85.2"	"130.0"	"56.7"	"98.0"	"81.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4675503837677495273"	"False"	"High"	"IsMasterProtein"	"P0ADT8"	"Uncharacterized protein YgiM OS=Escherichia coli (strain K12) OX=83333 GN=ygiM PE=3 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"68.661"	"56"	"13"	"44"	"13"	"206"	"23.1"	"9.11"	"109.96"	"13"	"0.869"	"0.923"	"0.899"	"0.948"	"0.865"	"0.833"	"0.900"	"0.919"	"0.896"	"0.832"	"0.817"	"0.700"	"0.826"	"0.723"	"0.727"	"0.650"	"0.781"	"0.701"	"657.5"	"859.5"	"571.1"	"793.3"	"591.2"	"815.0"	"568.5"	"716.2"	"591.7"	"790.3"	"589.1"	"715.4"	"537.3"	"601.7"	"543.1"	"621.5"	"478.0"	"558.6"	"513.8"	"602.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
